The 147 Times:1417758847, 859162, 1417758847, 859200994
The 148 Times:1417758847, 939136, 1417758847, 939175794
The 149 Times:1417758848, 11178, 1417758848, 11217686
The 150 Times:1417758848, 13420, 1417758848, 13459768
The 151 Times:1417758848, 90993, 1417758848, 91032503
The 152 Times:1417758848, 91719, 1417758848, 91757935
The 153 Times:1417758848, 93421, 1417758848, 93459910
The 154 Times:1417758848, 163195, 1417758848, 163234250
The 155 Times:1417758848, 235176, 1417758848, 235215730
The 156 Times:1417758848, 307242, 1417758848, 307280916
The 157 Times:1417758848, 379183, 1417758848, 379222848
The 158 Times:1417758848, 451215, 1417758848, 451254628
The 159 Times:1417758848, 453421, 1417758848, 453460234
The 160 Times:1417758848, 523325, 1417758848, 523363968
The 161 Times:1417758848, 610969, 1417758848, 611008667
The 162 Times:1417758848, 611700, 1417758848, 611738962
The 163 Times:1417758848, 613421, 1417758848, 613460392
The 164 Times:1417758848, 683190, 1417758848, 683229739
The 165 Times:1417758848, 755150, 1417758848, 755189078
The 166 Times:1417758848, 827153, 1417758848, 827192830
The 167 Times:1417758848, 907194, 1417758848, 907233415
The 168 Times:1417758848, 971167, 1417758848, 971205962
The 169 Times:1417758848, 973421, 1417758848, 973460331
The 170 Times:1417758849, 75153, 1417758849, 75192467
The 171 Times:1417758849, 147135, 1417758849, 147174330
The 172 Times:1417758849, 219153, 1417758849, 219192801
The 173 Times:1417758849, 291169, 1417758849, 291208069
The 174 Times:1417758849, 293421, 1417758849, 293460262
The 175 Times:1417758849, 367148, 1417758849, 367187107
The 176 Times:1417758849, 439141, 1417758849, 439180106
The 177 Times:1417758849, 515176, 1417758849, 515214945
The 178 Times:1417758849, 599004, 1417758849, 599043189
The 179 Times:1417758849, 599704, 1417758849, 599743792
The 180 Times:1417758849, 671208, 1417758849, 671247369
The 181 Times:1417758849, 673408, 1417758849, 673447215
The 182 Times:1417758849, 735133, 1417758849, 735172047
The 183 Times:1417758849, 815182, 1417758849, 815221208
The 184 Times:1417758849, 879126, 1417758849, 879164958
The 185 Times:1417758849, 967011, 1417758849, 967050399
The 186 Times:1417758849, 967703, 1417758849, 967742426
The 187 Times:1417758850, 39131, 1417758850, 39170875
The 188 Times:1417758850, 115135, 1417758850, 115174870
The 189 Times:1417758850, 187140, 1417758850, 187179771
The 190 Times:1417758850, 259128, 1417758850, 259167781
The 191 Times:1417758850, 331175, 1417758850, 331214535
The 192 Times:1417758850, 333408, 1417758850, 333447273
The 193 Times:1417758850, 403947, 1417758850, 403986850
The 194 Times:1417758850, 404636, 1417758850, 404675805
The 195 Times:1417758850, 467153, 1417758850, 467192880
The 196 Times:1417758850, 539143, 1417758850, 539181912
The 197 Times:1417758850, 615153, 1417758850, 615192435
The 198 Times:1417758850, 687142, 1417758850, 687181466
The 199 Times:1417758850, 759153, 1417758850, 759192513
