The 103 Times:1417738141, 690087, 1417738141, 690126341
The 104 Times:1417738141, 703250, 1417738141, 703288942
The 105 Times:1417738141, 711271, 1417738141, 711310804
The 106 Times:1417738141, 720087, 1417738141, 720126699
The 107 Times:1417738141, 730087, 1417738141, 730126348
The 108 Times:1417738141, 743300, 1417738141, 743339633
The 109 Times:1417738141, 751269, 1417738141, 751308507
The 110 Times:1417738141, 760087, 1417738141, 760126706
The 111 Times:1417738141, 770087, 1417738141, 770126356
The 112 Times:1417738141, 783250, 1417738141, 783288957
The 113 Times:1417738141, 791311, 1417738141, 791349983
The 114 Times:1417738141, 800087, 1417738141, 800126714
The 115 Times:1417738141, 810087, 1417738141, 810126363
The 116 Times:1417738141, 823257, 1417738141, 823296132
The 117 Times:1417738141, 831469, 1417738141, 831508182
The 118 Times:1417738141, 843297, 1417738141, 843336387
The 119 Times:1417738141, 851248, 1417738141, 851287728
The 120 Times:1417738141, 860098, 1417738141, 860137284
The 121 Times:1417738141, 875347, 1417738141, 875386846
The 122 Times:1417738141, 883302, 1417738141, 883341003
The 123 Times:1417738141, 891284, 1417738141, 891323316
The 124 Times:1417738141, 900155, 1417738141, 900194118
The 125 Times:1417738141, 910091, 1417738141, 910130797
The 126 Times:1417738141, 923256, 1417738141, 923295574
The 127 Times:1417738141, 931242, 1417738141, 931281856
The 128 Times:1417738141, 940086, 1417738141, 940125268
The 129 Times:1417738141, 950091, 1417738141, 950130805
The 130 Times:1417738141, 963298, 1417738141, 963337050
The 131 Times:1417738141, 971242, 1417738141, 971281863
The 132 Times:1417738141, 980086, 1417738141, 980125276
The 133 Times:1417738141, 990091, 1417738141, 990130812
The 134 Times:1417738142, 3265, 1417738142, 3304292
The 135 Times:1417738142, 11284, 1417738142, 11323338
The 136 Times:1417738142, 20086, 1417738142, 20125283
The 137 Times:1417738142, 30091, 1417738142, 30130820
The 138 Times:1417738142, 43256, 1417738142, 43295597
The 139 Times:1417738142, 51242, 1417738142, 51281878
The 140 Times:1417738142, 60086, 1417738142, 60125290
The 141 Times:1417738142, 70097, 1417738142, 70136203
The 142 Times:1417738142, 83293, 1417738142, 83332209
The 143 Times:1417738142, 91256, 1417738142, 91295836
The 144 Times:1417738142, 100092, 1417738142, 100131185
The 145 Times:1417738142, 110097, 1417738142, 110136211
The 146 Times:1417738142, 123251, 1417738142, 123290749
The 147 Times:1417738142, 131305, 1417738142, 131344479
The 148 Times:1417738142, 140092, 1417738142, 140131193
The 149 Times:1417738142, 150097, 1417738142, 150136218
The 150 Times:1417738142, 163251, 1417738142, 163290756
The 151 Times:1417738142, 171264, 1417738142, 171303018
The 152 Times:1417738142, 180092, 1417738142, 180131200
The 153 Times:1417738142, 190097, 1417738142, 190136225
The 154 Times:1417738142, 203293, 1417738142, 203332231
The 155 Times:1417738142, 211261, 1417738142, 211300722
The 156 Times:1417738142, 220092, 1417738142, 220131207
The 157 Times:1417738142, 230097, 1417738142, 230136233
The 158 Times:1417738142, 243256, 1417738142, 243295506
The 159 Times:1417738142, 251303, 1417738142, 251342198
The 160 Times:1417738142, 260084, 1417738142, 260123536
The 161 Times:1417738142, 270097, 1417738142, 270136240
The 162 Times:1417738142, 283263, 1417738142, 283302809
The 163 Times:1417738142, 291271, 1417738142, 291310720
The 164 Times:1417738142, 300092, 1417738142, 300131223
The 165 Times:1417738142, 310097, 1417738142, 310136248
The 166 Times:1417738142, 323305, 1417738142, 323344284
The 167 Times:1417738142, 331264, 1417738142, 331303048
The 168 Times:1417738142, 340086, 1417738142, 340125087
The 169 Times:1417738142, 350085, 1417738142, 350124864
The 170 Times:1417738142, 363260, 1417738142, 363299880
The 171 Times:1417738142, 371318, 1417738142, 371357578
The 172 Times:1417738142, 380087, 1417738142, 380126630
The 173 Times:1417738142, 390087, 1417738142, 390126408
The 174 Times:1417738142, 403254, 1417738142, 403293872
The 175 Times:1417738142, 411255, 1417738142, 411294232
The 176 Times:1417738142, 420087, 1417738142, 420126638
The 177 Times:1417738142, 430087, 1417738142, 430126415
The 178 Times:1417738142, 443306, 1417738142, 443345330
The 179 Times:1417738142, 451255, 1417738142, 451294239
The 180 Times:1417738142, 460087, 1417738142, 460126645
The 181 Times:1417738142, 470087, 1417738142, 470126423
The 182 Times:1417738142, 483257, 1417738142, 483296191
The 183 Times:1417738142, 491299, 1417738142, 491338019
The 184 Times:1417738142, 500087, 1417738142, 500126653
The 185 Times:1417738142, 510087, 1417738142, 510126302
The 186 Times:1417738142, 527284, 1417738142, 527323704
The 187 Times:1417738142, 530084, 1417738142, 530123170
The 188 Times:1417738142, 543265, 1417738142, 543304714
The 189 Times:1417738142, 551266, 1417738142, 551305074
The 190 Times:1417738142, 560087, 1417738142, 560126729
The 191 Times:1417738142, 570087, 1417738142, 570126378
The 192 Times:1417738142, 583291, 1417738142, 583330446
The 193 Times:1417738142, 591257, 1417738142, 591296505
The 194 Times:1417738142, 600087, 1417738142, 600126735
The 195 Times:1417738142, 610087, 1417738142, 610126385
The 196 Times:1417738142, 623250, 1417738142, 623288986
The 197 Times:1417738142, 631296, 1417738142, 631335677
The 198 Times:1417738142, 640087, 1417738142, 640126743
The 199 Times:1417738142, 650087, 1417738142, 650126392
